timestamp,Zone_A_gas_ppm,Zone_A_temperature_c,Zone_A_pressure_bar,Zone_A_worker_count,Zone_A_maintenance_active,Zone_A_permit_active,Zone_B_gas_ppm,Zone_B_temperature_c,Zone_B_pressure_bar,Zone_B_worker_count,Zone_B_maintenance_active,Zone_B_permit_active,Zone_C_gas_ppm,Zone_C_temperature_c,Zone_C_pressure_bar,Zone_C_worker_count,Zone_C_maintenance_active,Zone_C_permit_active,Reactor_Area_gas_ppm,Reactor_Area_temperature_c,Reactor_Area_pressure_bar,Reactor_Area_worker_count,Reactor_Area_maintenance_active,Reactor_Area_permit_active,Storage_Area_gas_ppm,Storage_Area_temperature_c,Storage_Area_pressure_bar,Storage_Area_worker_count,Storage_Area_maintenance_active,Storage_Area_permit_active,shift_change
2026-06-10 20:04:46.221372,0.0,23.36,6.85,5.22,0,0,2.01,103.06,3.3,1.28,0,0,0.0,95.89,6.0,2.73,0,0,0.64,105.05,7.68,0.21,0,0,1.99,78.38,5.66,1.61,0,0,0
2026-06-10 20:09:46.221372,4.77,111.75,3.04,2.57,0,0,2.08,110.31,7.74,1.18,0,0,0.0,76.81,4.67,2.49,0,1,0.0,65.23,5.84,3.55,0,0,1.91,82.68,4.37,4.98,0,0,0
2026-06-10 20:14:46.221372,1.34,41.92,5.68,4.68,0,0,0.05,105.53,5.21,5.05,0,0,0.55,118.17,6.16,4.93,0,0,0.0,67.45,1.0,0.43,0,0,7.19,30.45,5.88,2.41,0,0,0
2026-06-10 20:19:46.221372,5.87,41.93,5.16,3.66,0,0,4.66,55.95,5.44,2.14,0,0,1.36,120.0,4.59,3.46,0,0,0.0,120.0,3.56,2.6,0,0,4.47,87.39,2.92,2.96,0,0,0
2026-06-10 20:24:46.221372,4.33,60.46,3.69,3.89,0,0,4.15,50.87,3.0,3.41,0,0,0.0,55.53,3.75,6.52,0,1,2.59,10.0,4.01,4.77,0,0,0.0,39.71,3.09,0.0,0,0,0
2026-06-10 20:29:46.221372,0.74,56.48,5.64,1.44,0,1,2.1,71.85,8.0,2.87,0,1,0.0,94.48,6.57,3.62,0,0,2.35,21.99,3.19,2.69,0,0,2.86,82.92,5.72,3.28,0,0,0
2026-06-10 20:34:46.221372,0.0,70.45,3.62,2.52,0,0,0.0,115.63,3.26,1.71,0,0,4.19,74.23,1.0,4.7,0,0,0.85,114.95,4.34,7.12,0,0,3.15,57.93,4.94,4.99,0,0,0
2026-06-10 20:39:46.221372,0.78,69.1,7.01,2.38,0,0,0.0,81.08,3.42,1.96,0,0,0.44,32.57,3.09,1.65,0,0,3.22,58.42,1.74,6.46,0,0,5.7,36.37,4.32,3.8,0,0,0
2026-06-10 20:44:46.221372,2.73,65.64,4.17,0.61,0,0,0.29,65.06,4.81,0.0,0,0,4.97,116.26,3.95,2.42,0,0,2.8,100.72,5.7,1.31,0,0,0.0,55.99,2.21,0.37,0,0,0
2026-06-10 20:49:46.221372,5.68,98.87,8.0,1.82,0,0,5.09,78.54,3.89,3.7,0,0,0.67,51.83,5.17,2.12,0,0,1.5,60.69,4.83,4.47,0,0,0.26,74.33,5.45,3.46,0,0,0
2026-06-10 20:54:46.221372,7.05,36.46,5.84,3.56,0,0,2.29,25.74,4.43,2.0,0,0,0.0,73.78,5.97,1.56,0,0,0.0,55.79,4.31,1.25,0,1,3.88,98.94,4.1,3.09,0,0,0
2026-06-10 20:59:46.221372,4.63,96.21,6.63,2.29,0,1,1.95,99.64,1.49,2.33,0,0,1.84,42.03,7.28,2.27,0,0,2.11,78.5,8.0,1.24,0,0,3.22,47.96,4.28,0.95,0,0,0
2026-06-10 21:04:46.221372,1.01,104.11,7.21,1.83,0,0,7.0,92.01,4.24,1.12,0,0,3.73,93.91,6.16,3.49,0,0,1.88,12.88,1.21,1.46,0,1,5.98,116.94,1.76,4.77,0,0,0
2026-06-10 21:09:46.221372,3.88,42.53,4.03,1.56,0,0,0.0,58.87,4.48,0.56,0,0,0.67,61.14,3.22,1.79,0,0,2.58,103.36,4.18,4.6,0,0,2.18,52.57,5.48,2.71,0,0,0
2026-06-10 21:14:46.221372,2.7,63.93,4.83,3.67,0,0,4.72,76.58,3.61,2.96,0,1,0.0,80.17,7.1,3.55,0,0,2.81,99.88,7.25,3.95,0,0,2.97,51.7,6.48,2.46,0,0,0
2026-06-10 21:19:46.221372,0.0,60.67,5.8,5.81,0,0,1.01,59.22,3.91,3.78,0,0,6.5,72.46,7.42,1.91,0,0,1.64,79.56,3.87,2.93,0,0,6.03,93.21,2.23,2.79,0,0,0
2026-06-10 21:24:46.221372,1.02,83.22,3.5,0.36,0,0,4.67,111.36,5.27,3.4,0,1,3.38,66.73,3.86,4.67,0,1,2.71,63.49,5.9,4.31,0,0,1.97,86.94,6.97,2.56,0,0,0
2026-06-10 21:29:46.221372,0.0,78.62,7.81,3.51,0,0,0.0,65.92,6.52,0.36,0,0,2.01,32.27,4.0,2.44,0,1,4.34,89.02,6.41,5.29,0,0,3.34,74.88,5.57,4.34,0,0,0
2026-06-10 21:34:46.221372,2.73,120.0,6.24,1.76,0,0,6.19,120.0,2.0,5.92,0,0,2.28,104.17,3.15,3.07,0,0,0.0,95.69,4.98,4.47,0,0,1.97,93.38,5.34,3.69,0,0,0
2026-06-10 21:39:46.221372,0.0,80.52,3.58,1.97,0,0,0.0,65.06,2.32,2.4,1,0,0.95,78.95,7.23,0.11,0,0,2.3,52.57,4.4,5.54,0,0,1.3,80.26,4.29,1.72,0,0,0
2026-06-10 21:44:46.221372,0.0,85.35,7.42,0.03,0,0,4.25,88.71,8.0,0.58,0,0,1.35,38.3,1.0,1.79,0,1,3.9,80.02,3.15,3.21,0,0,2.06,78.16,3.68,0.99,0,1,0
2026-06-10 21:49:46.221372,1.81,70.17,7.02,2.83,0,1,0.19,39.02,2.24,3.36,0,1,4.18,115.74,6.66,2.11,0,0,2.85,74.49,6.85,0.45,0,0,3.44,55.53,5.71,2.7,0,0,0
2026-06-10 21:54:46.221372,2.34,39.3,5.52,1.74,0,1,3.16,25.87,8.0,5.79,1,0,6.31,120.0,6.21,3.99,0,0,1.45,66.59,5.22,3.78,0,0,2.18,50.13,3.76,5.1,0,0,0
2026-06-10 21:59:46.221372,0.75,48.9,6.01,1.28,0,0,0.0,96.22,7.24,4.13,0,0,5.54,25.74,4.47,3.91,0,1,4.35,78.24,3.07,2.48,0,0,4.76,69.38,4.48,6.45,0,0,0
2026-06-10 22:04:46.221372,7.23,50.41,7.75,4.16,0,0,3.47,64.71,5.96,2.22,0,0,3.45,84.93,3.96,2.34,0,0,0.65,120.0,3.01,4.67,0,0,3.55,120.0,5.36,3.9,0,0,0
2026-06-10 22:09:46.221372,2.2,33.2,3.23,1.96,0,0,2.76,120.0,3.31,0.77,0,1,2.63,95.39,5.31,1.28,1,0,2.55,120.0,2.35,1.25,0,0,0.0,54.48,6.74,5.7,0,0,0
2026-06-10 22:14:46.221372,4.39,87.85,6.87,4.42,0,0,2.78,73.9,2.08,3.44,0,0,0.85,59.71,4.06,2.66,0,0,0.14,120.0,2.78,2.47,0,0,3.96,82.6,7.23,0.0,0,0,0
2026-06-10 22:19:46.221372,4.86,97.19,2.61,4.51,0,0,0.0,95.02,4.97,1.4,0,0,3.36,54.29,1.54,4.16,0,0,1.5,120.0,5.32,3.26,1,0,3.06,90.98,1.0,1.03,0,0,0
2026-06-10 22:24:46.221372,1.23,98.13,6.14,4.84,0,0,0.0,85.65,6.47,7.98,0,0,0.0,120.0,3.15,2.74,0,0,2.82,99.43,7.82,0.0,0,0,4.23,54.77,5.23,0.0,0,0,0
2026-06-10 22:29:46.221372,1.24,63.18,4.12,1.54,0,0,1.26,72.35,3.81,2.11,0,0,0.0,65.92,3.14,6.19,0,0,2.66,57.61,4.54,1.53,0,0,0.0,93.61,4.08,0.71,0,0,0
2026-06-10 22:34:46.221372,3.01,36.24,4.47,3.78,0,0,2.42,57.74,5.83,4.2,0,0,3.27,83.88,6.26,5.33,0,0,5.34,58.04,3.89,4.25,0,0,0.0,120.0,5.24,4.03,1,0,0
2026-06-10 22:39:46.221372,1.15,120.0,5.9,6.55,0,0,0.0,77.02,1.61,4.58,0,0,2.38,120.0,3.62,4.02,0,0,3.42,75.84,5.78,5.74,0,1,0.0,67.05,6.65,2.34,0,0,0
2026-06-10 22:44:46.221372,1.28,120.0,2.51,0.88,0,1,2.32,73.89,5.66,1.99,0,0,1.48,90.53,3.85,2.8,0,0,5.46,72.17,1.0,5.86,0,1,0.0,96.87,8.0,1.64,0,0,0
2026-06-10 22:49:46.221372,0.0,70.42,4.67,3.48,0,0,5.38,120.0,1.0,4.54,0,0,4.23,92.61,6.13,4.9,0,0,2.77,48.44,6.72,3.12,0,1,2.69,72.71,5.9,4.24,0,0,0
2026-06-10 22:54:46.221372,0.29,13.06,3.48,3.44,0,0,1.65,109.94,8.0,1.72,0,1,3.69,38.53,3.42,2.02,0,0,4.48,120.0,6.9,2.96,0,0,0.0,52.09,6.32,3.43,0,1,0
2026-06-10 22:59:46.221372,0.96,109.97,1.47,2.11,0,0,2.44,57.08,2.58,6.87,0,1,4.95,99.67,6.36,1.61,0,1,3.23,26.73,6.25,3.56,0,0,2.9,34.86,5.4,2.4,0,0,0
2026-06-10 23:04:46.221372,1.66,63.13,2.6,2.82,0,1,1.77,45.24,6.53,3.13,0,0,8.7,68.49,2.44,4.21,0,0,1.78,69.62,4.9,4.09,0,0,1.53,55.66,5.59,1.44,0,0,0
2026-06-10 23:09:46.221372,2.23,13.43,3.98,2.39,0,0,0.31,39.1,4.48,1.73,0,0,0.0,83.15,3.14,4.17,0,0,4.13,38.92,3.37,3.83,0,0,3.04,108.33,8.0,2.51,0,0,0
2026-06-10 23:14:46.221372,1.31,43.06,4.46,0.07,0,0,5.2,53.44,4.49,3.34,0,0,0.26,49.25,3.9,4.91,0,0,6.56,120.0,6.79,2.12,0,0,2.19,115.77,2.53,2.65,0,0,0
2026-06-10 23:19:46.221372,1.95,36.46,3.44,4.71,0,0,0.95,120.0,2.22,3.23,0,0,6.29,42.94,1.0,3.31,0,1,0.18,87.17,5.31,3.23,1,0,0.0,10.0,5.4,2.23,0,1,0
2026-06-10 23:24:46.221372,4.15,30.08,5.12,7.39,0,1,3.58,44.53,6.95,1.46,0,0,0.0,91.89,2.81,6.48,1,1,3.3,115.99,3.85,1.68,0,0,1.71,120.0,5.28,2.64,0,0,0
2026-06-10 23:29:46.221372,0.0,80.12,2.06,5.57,0,0,3.32,69.7,7.53,2.33,0,0,0.0,79.67,5.22,2.47,1,0,2.09,84.66,6.32,0.7,1,1,1.8,60.42,1.53,0.0,0,0,0
2026-06-10 23:34:46.221372,0.0,50.42,3.71,0.22,0,0,4.97,72.12,4.91,6.39,0,0,0.14,78.7,4.4,3.06,0,0,0.34,96.23,6.07,3.41,0,0,0.49,99.84,5.03,2.5,0,0,0
2026-06-10 23:39:46.221372,2.19,43.44,5.92,2.82,0,0,4.0,59.4,4.18,0.0,0,1,8.49,61.79,1.48,3.54,0,0,2.66,116.65,6.36,3.68,0,0,3.77,53.81,4.8,5.09,0,0,0
2026-06-10 23:44:46.221372,0.0,91.09,4.07,4.71,0,1,3.24,120.0,3.83,1.89,0,0,0.0,70.08,5.15,1.74,0,0,4.09,49.46,3.58,5.58,0,0,1.96,36.35,4.18,4.3,0,0,0
2026-06-10 23:49:46.221372,2.14,43.66,2.83,4.67,0,1,4.0,10.5,1.89,1.07,0,0,4.66,120.0,3.41,3.33,0,0,3.68,66.26,7.35,2.88,0,0,0.0,104.96,4.15,4.68,0,1,0
2026-06-10 23:54:46.221372,2.25,22.76,4.73,5.52,0,0,5.44,27.57,4.99,3.63,0,0,3.31,50.9,4.24,0.23,0,0,0.0,109.85,5.2,0.3,0,0,2.28,49.41,4.5,5.37,0,0,0
2026-06-10 23:59:46.221372,0.31,109.44,3.29,2.8,0,0,1.39,114.61,5.29,3.39,0,1,2.07,65.99,2.75,4.75,0,0,0.96,120.0,5.16,2.62,0,0,0.57,66.73,2.56,5.07,0,0,0
2026-06-11 00:04:46.221372,2.29,105.74,5.59,2.77,0,0,6.86,78.52,6.47,0.0,0,0,2.16,77.03,4.85,2.59,0,0,3.83,35.67,3.44,0.0,0,1,0.0,18.27,7.36,4.64,0,0,1
2026-06-11 00:09:46.221372,0.0,81.36,2.45,3.23,1,1,0.61,99.73,3.58,4.08,0,0,6.94,88.16,3.39,1.63,0,0,0.2,34.5,2.46,1.39,0,0,0.14,46.32,7.92,4.59,0,0,1
2026-06-11 00:14:46.221372,3.23,120.0,4.1,3.01,0,0,0.0,39.53,3.74,3.67,0,0,1.47,120.0,3.7,3.97,0,1,1.37,110.08,4.68,2.97,0,0,3.47,87.09,2.13,3.84,0,1,1
2026-06-11 00:19:46.221372,1.51,93.0,3.47,1.46,0,0,3.68,41.3,4.66,0.38,0,0,3.82,39.37,5.53,4.66,0,0,1.11,94.89,7.55,1.64,0,1,3.54,120.0,4.33,2.94,0,0,1
2026-06-11 00:24:46.221372,0.0,91.17,3.56,2.26,0,0,0.0,85.1,6.07,4.56,0,0,0.0,46.51,1.45,2.87,0,1,0.0,111.96,3.24,2.75,0,0,3.37,101.68,5.2,6.48,0,0,1
2026-06-11 00:29:46.221372,0.0,28.19,5.44,0.21,0,0,0.76,79.9,5.1,1.18,0,0,0.0,69.7,3.96,0.0,0,0,1.67,89.21,7.55,1.76,0,0,2.3,96.7,5.86,4.36,0,0,1
2026-06-11 00:34:46.221372,4.31,95.88,4.05,1.34,0,0,1.35,51.71,6.92,3.28,0,0,3.32,86.21,6.06,3.05,0,1,1.51,78.74,5.86,4.95,0,0,0.0,78.4,4.22,6.22,0,1,0
2026-06-11 00:39:46.221372,7.26,101.52,4.25,4.52,0,0,4.01,81.31,1.9,0.29,0,1,0.0,90.29,4.1,0.73,0,0,3.93,76.94,2.15,2.44,0,0,2.54,99.72,3.89,3.06,0,0,0
2026-06-11 00:44:46.221372,4.99,100.38,2.07,3.91,0,0,1.71,32.73,1.37,3.79,0,0,0.0,105.61,6.36,4.76,0,0,4.14,70.41,2.71,4.45,0,0,1.4,47.02,4.21,0.84,0,1,0
2026-06-11 00:49:46.221372,1.13,120.0,8.0,1.93,0,0,4.65,97.26,1.19,3.74,0,0,0.0,56.98,4.02,3.32,0,1,3.42,120.0,3.33,0.56,1,0,6.11,96.77,4.24,1.19,0,0,0
2026-06-11 00:54:46.221372,0.0,108.0,4.31,0.7,0,0,0.08,89.98,5.57,4.62,0,0,3.82,76.62,1.0,0.0,0,0,1.98,80.22,4.51,5.07,0,0,2.79,42.95,2.41,3.4,0,0,0
2026-06-11 00:59:46.221372,6.49,50.63,5.82,4.59,0,0,0.0,76.87,3.87,6.67,0,0,1.03,78.55,4.09,4.45,0,0,0.71,87.34,2.42,3.13,1,0,7.14,67.06,2.79,3.99,0,0,0
2026-06-11 01:04:46.221372,4.86,65.36,3.12,2.2,0,0,2.84,49.72,3.66,1.18,0,0,4.75,65.72,3.01,2.45,0,0,1.15,100.78,6.64,4.74,0,0,6.1,52.02,4.91,4.78,0,0,0
2026-06-11 01:09:46.221372,2.1,88.32,2.3,1.65,0,0,3.72,10.0,5.12,3.08,0,0,1.15,118.4,1.35,1.51,0,0,4.15,71.56,4.32,3.59,0,0,0.0,77.29,3.86,2.32,1,0,0
2026-06-11 01:14:46.221372,4.31,93.54,5.22,4.93,0,0,0.38,49.84,4.8,3.26,0,0,0.93,119.19,5.72,1.37,0,0,0.0,67.21,4.47,0.25,0,0,0.0,52.67,4.97,1.9,0,1,0
2026-06-11 01:19:46.221372,2.54,106.8,4.28,3.09,0,0,3.03,64.19,4.95,3.56,0,1,0.07,102.29,6.66,3.88,0,0,0.0,120.0,4.56,3.04,0,0,3.92,62.63,6.74,2.2,0,0,0
2026-06-11 01:24:46.221372,0.0,68.26,1.0,2.53,0,0,0.59,120.0,1.41,5.92,0,0,1.72,45.88,1.65,4.24,0,1,3.45,57.65,7.24,3.74,0,0,2.83,74.75,8.0,2.15,0,1,0
2026-06-11 01:29:46.221372,1.31,94.81,2.89,7.24,0,0,0.0,93.14,2.46,2.97,0,0,0.0,87.3,3.98,2.35,0,0,2.9,67.7,7.67,2.06,0,0,4.28,63.14,3.03,4.16,1,1,0
2026-06-11 01:34:46.221372,2.47,59.11,2.49,0.67,0,0,4.34,73.65,7.07,1.68,0,0,1.5,80.27,3.33,5.14,0,0,1.91,56.36,2.74,4.36,0,1,3.45,23.93,7.31,3.54,0,0,0
2026-06-11 01:39:46.221372,4.78,42.92,3.87,3.43,0,0,0.27,66.46,8.0,2.44,0,1,10.29,52.35,1.41,3.53,0,0,0.3,65.26,3.37,5.19,0,0,2.3,54.21,5.15,3.44,0,0,0
2026-06-11 01:44:46.221372,0.0,64.27,6.88,1.14,0,0,3.83,87.28,3.18,0.0,0,0,2.49,114.45,2.86,2.19,0,0,0.01,10.0,3.63,3.8,0,1,0.25,52.93,6.36,0.68,0,0,0
2026-06-11 01:49:46.221372,2.97,56.74,3.6,1.3,1,0,0.0,44.93,5.99,2.21,0,0,5.14,80.19,7.95,5.88,0,0,2.29,100.73,5.37,3.97,0,0,5.72,47.1,2.18,3.94,0,0,0
2026-06-11 01:54:46.221372,1.45,67.64,7.33,2.79,0,0,4.44,55.85,8.0,4.51,0,0,0.0,51.58,5.73,4.18,0,0,3.16,30.06,4.17,4.79,0,0,0.96,71.97,4.33,2.87,0,1,0
2026-06-11 01:59:46.221372,0.36,119.93,1.49,2.6,0,0,1.16,55.31,4.69,1.95,0,0,2.38,97.13,4.28,2.29,0,1,0.57,53.82,6.5,0.77,0,0,1.6,116.35,6.1,1.87,0,0,0
2026-06-11 02:04:46.221372,1.14,55.39,6.95,4.41,0,0,0.08,60.92,5.36,2.14,0,1,0.37,25.45,4.82,2.23,0,0,2.79,96.95,3.84,4.46,0,0,0.3,48.22,5.51,4.51,0,0,0
2026-06-11 02:09:46.221372,1.87,113.88,6.25,1.13,0,0,4.79,73.48,4.08,0.57,0,0,1.26,99.81,3.2,3.18,0,0,8.54,96.94,6.52,2.93,0,1,2.03,53.9,3.22,3.93,0,0,0
2026-06-11 02:14:46.221372,1.23,90.65,4.35,5.44,0,0,3.52,85.11,3.96,2.64,0,0,2.46,92.25,3.63,6.95,0,0,1.94,86.89,4.3,1.97,0,0,0.0,28.8,6.58,2.19,0,0,0
2026-06-11 02:19:46.221372,0.94,78.48,3.52,1.53,0,0,4.15,38.08,3.58,3.2,0,0,3.04,63.56,4.46,5.6,0,0,0.0,91.24,7.07,1.55,0,0,2.36,59.32,6.37,2.39,0,0,0
2026-06-11 02:24:46.221372,4.0,90.62,3.28,1.62,0,0,2.09,63.44,1.38,1.82,0,0,1.61,86.59,6.62,2.1,0,0,5.02,76.1,6.93,4.1,0,0,3.56,55.89,3.1,6.04,1,0,0
2026-06-11 02:29:46.221372,0.57,51.47,4.33,0.0,0,0,0.0,77.59,1.0,0.63,0,1,3.64,70.28,2.14,4.78,0,0,3.79,87.2,4.41,2.51,0,0,0.77,40.13,3.49,5.18,0,0,0
2026-06-11 02:34:46.221372,0.0,69.13,2.41,0.45,0,1,2.85,72.16,7.31,0.38,0,0,2.02,62.08,2.81,3.13,0,0,1.75,111.24,5.51,1.29,0,0,2.86,120.0,5.12,3.48,0,0,0
2026-06-11 02:39:46.221372,5.23,58.79,4.44,0.0,0,0,2.91,110.89,2.45,1.87,0,0,0.0,70.53,5.63,3.91,0,1,3.0,37.27,4.52,1.38,0,0,5.34,79.58,2.7,2.92,0,0,0
2026-06-11 02:44:46.221372,1.27,101.78,5.82,2.24,0,0,5.35,52.27,3.92,2.91,1,0,3.96,71.82,6.1,1.89,0,0,3.91,59.45,7.03,2.57,0,0,5.46,93.61,5.31,4.58,0,0,0
2026-06-11 02:49:46.221372,7.82,64.95,6.96,5.58,1,0,4.92,33.15,7.83,3.6,0,0,0.0,56.07,1.87,4.01,0,0,0.61,113.32,4.94,2.28,0,0,0.68,112.19,3.52,1.77,0,1,0
2026-06-11 02:54:46.221372,3.68,52.3,4.62,5.66,0,0,4.15,81.41,1.65,1.92,0,0,2.33,66.06,5.51,3.39,0,0,5.33,90.16,2.95,0.24,0,1,0.68,67.7,4.91,1.89,0,0,0
2026-06-11 02:59:46.221372,0.0,60.4,5.56,1.35,0,0,3.74,49.09,3.87,2.61,1,0,1.13,58.9,5.28,3.21,0,1,2.06,103.92,3.71,2.89,0,0,3.05,100.4,3.67,1.49,0,0,0
2026-06-11 03:04:46.221372,0.0,109.85,6.34,4.76,0,0,1.58,119.26,5.13,1.85,0,0,2.92,54.98,5.77,1.0,0,0,2.28,75.75,4.82,1.79,0,0,0.0,44.06,3.49,3.27,0,0,0
2026-06-11 03:09:46.221372,0.29,62.5,3.56,3.22,0,0,2.23,71.96,4.58,1.83,1,1,2.07,67.83,4.14,5.28,0,0,2.97,82.44,5.43,3.81,0,0,4.77,90.58,1.84,2.08,0,1,0
2026-06-11 03:14:46.221372,5.68,10.0,5.3,2.16,1,0,1.21,117.44,7.17,4.96,0,0,0.67,42.83,1.45,1.68,0,0,1.76,90.96,4.74,4.79,1,0,0.0,103.46,4.07,0.0,0,0,0
2026-06-11 03:19:46.221372,4.13,119.44,1.92,2.93,0,0,1.06,63.41,5.26,1.7,0,0,6.98,73.72,4.06,6.49,0,1,2.55,66.93,3.44,4.02,0,0,0.3,81.17,3.6,4.58,0,0,0
2026-06-11 03:24:46.221372,6.15,42.11,5.97,3.85,0,0,1.09,85.92,2.37,2.52,0,0,2.64,91.86,1.0,3.28,0,0,1.86,93.84,5.07,3.58,0,0,2.64,77.25,4.98,2.28,0,0,0
2026-06-11 03:29:46.221372,1.3,22.95,4.22,3.34,0,0,2.49,101.89,1.0,3.13,0,0,4.22,105.4,2.73,0.0,0,0,3.74,40.82,1.89,3.52,0,0,1.92,59.6,2.83,0.0,0,0,0
2026-06-11 03:34:46.221372,3.88,76.04,5.22,2.91,0,0,3.03,55.92,1.79,6.12,0,1,5.08,102.16,6.04,0.14,0,0,7.01,103.23,7.85,1.89,0,0,1.81,120.0,2.66,4.05,0,0,0
2026-06-11 03:39:46.221372,0.0,75.0,1.0,1.78,0,0,5.17,102.41,5.11,0.21,1,0,2.6,99.2,6.02,3.74,0,0,2.79,112.61,5.34,1.28,1,0,0.61,105.37,4.36,1.1,0,0,0
2026-06-11 03:44:46.221372,2.87,61.75,1.17,4.66,0,0,0.99,36.25,4.21,2.84,0,0,0.4,84.5,2.86,3.05,0,0,2.89,103.58,1.7,3.23,0,0,5.1,15.96,5.05,6.35,0,0,0
2026-06-11 03:49:46.221372,3.85,117.72,5.84,5.11,0,0,0.39,46.15,4.32,0.95,0,0,1.09,114.52,5.24,4.22,0,0,0.4,50.64,2.29,2.78,0,1,0.65,64.79,1.82,6.68,0,0,0
2026-06-11 03:54:46.221372,0.47,110.74,3.86,3.08,0,0,3.93,118.32,2.61,2.58,0,0,3.71,100.66,7.12,2.3,0,0,1.63,42.55,7.81,6.81,0,0,4.19,57.45,6.18,0.56,0,0,0
2026-06-11 03:59:46.221372,4.88,82.13,1.0,1.34,0,0,3.51,59.11,6.2,1.84,1,1,3.21,91.1,7.69,2.76,1,0,1.15,57.72,6.55,1.09,1,0,0.0,15.69,4.39,2.78,0,0,0
2026-06-11 04:04:46.221372,2.7,86.99,3.42,4.51,0,1,2.11,59.31,5.9,1.87,0,1,1.83,21.02,2.85,3.74,0,0,0.72,50.24,5.65,3.88,0,0,0.67,66.53,3.39,3.25,0,0,0
2026-06-11 04:09:46.221372,5.22,56.6,3.43,2.96,0,1,0.0,51.57,2.94,2.59,1,0,5.68,84.69,5.56,5.0,0,0,5.86,114.29,3.27,2.83,0,1,0.0,92.64,3.0,3.87,0,0,0
2026-06-11 04:14:46.221372,2.9,100.06,1.0,5.71,0,0,0.0,38.89,2.84,5.55,0,0,2.22,33.5,3.71,4.3,0,0,0.0,67.67,5.49,0.49,0,0,1.84,55.91,4.82,2.58,0,0,0
2026-06-11 04:19:46.221372,0.77,20.89,5.63,1.09,0,0,1.23,77.24,4.74,5.92,1,0,1.9,76.07,3.45,1.83,0,0,2.75,73.17,4.68,3.72,0,0,0.0,86.29,8.0,2.02,0,1,0
2026-06-11 04:24:46.221372,0.0,73.14,5.24,0.9,0,0,2.21,101.66,5.7,6.89,0,0,1.66,77.39,4.52,3.63,0,0,2.58,93.98,4.83,3.09,0,0,1.15,59.54,4.91,3.84,0,0,0
2026-06-11 04:29:46.221372,0.0,77.77,5.73,5.21,0,0,1.24,34.64,4.25,4.08,0,1,3.45,29.51,3.8,2.46,0,0,4.56,115.4,4.61,5.06,0,0,3.99,63.88,3.85,1.18,0,0,0
2026-06-11 04:34:46.221372,4.31,71.29,1.58,0.51,0,0,4.93,105.54,4.93,3.7,0,0,4.29,87.23,2.08,6.03,0,0,5.55,93.84,5.38,2.49,0,0,3.08,65.14,4.98,1.32,0,0,0
2026-06-11 04:39:46.221372,5.72,68.5,8.0,1.07,0,1,4.92,96.67,7.54,3.16,0,0,0.13,69.62,6.37,3.44,0,0,4.34,42.49,7.68,4.28,1,0,0.0,82.31,4.91,4.54,0,0,0
2026-06-11 04:44:46.221372,2.24,45.91,3.87,0.3,0,0,0.63,88.66,4.93,2.1,0,0,2.75,78.21,2.27,5.07,0,0,2.9,76.72,7.89,3.38,0,0,0.4,45.67,5.19,3.6,0,0,0
2026-06-11 04:49:46.221372,1.01,65.45,6.56,5.09,0,0,2.12,79.09,2.48,1.27,0,0,5.33,120.0,3.28,0.2,0,1,0.11,20.41,6.07,3.9,1,0,0.51,102.59,6.02,2.65,0,0,0
2026-06-11 04:54:46.221372,5.66,74.28,2.89,5.39,0,0,0.0,72.91,3.34,0.73,0,0,2.15,118.98,3.54,3.52,0,0,1.34,90.74,7.36,3.44,0,0,0.0,87.81,1.74,5.04,1,0,0
2026-06-11 04:59:46.221372,3.27,75.82,7.24,3.48,0,0,0.9,120.0,4.29,4.18,0,0,2.43,46.8,4.98,3.79,0,0,2.23,97.84,3.91,4.21,0,0,3.4,95.91,3.68,3.32,0,0,0
2026-06-11 05:04:46.221372,2.54,69.69,8.0,3.12,0,0,0.0,70.81,6.0,7.46,0,0,2.32,85.91,7.98,1.46,1,0,0.79,29.6,7.46,4.27,0,0,5.4,50.79,6.46,2.03,0,1,0
2026-06-11 05:09:46.221372,7.22,45.58,7.41,6.1,0,0,1.71,63.96,5.84,3.69,1,0,4.23,43.03,5.5,3.09,0,0,2.89,109.58,4.37,3.24,0,0,0.0,47.48,4.46,2.91,0,0,0
2026-06-11 05:14:46.221372,2.91,73.53,6.52,1.42,0,1,4.42,82.18,3.19,4.22,0,0,0.0,55.55,1.75,2.67,0,0,1.68,93.46,7.35,6.6,0,0,4.97,63.31,4.68,3.48,1,0,0
2026-06-11 05:19:46.221372,0.0,92.53,3.65,2.82,1,0,6.79,59.2,3.97,2.09,0,0,1.09,32.7,1.55,0.57,0,0,0.03,73.15,3.18,3.57,1,0,2.33,26.39,2.49,1.05,0,0,0
2026-06-11 05:24:46.221372,5.73,50.85,4.73,5.8,1,1,3.5,104.2,5.81,1.02,0,0,0.35,116.35,3.52,0.0,0,0,0.0,61.1,4.22,5.04,0,0,0.71,62.53,7.5,2.91,0,0,0
2026-06-11 05:29:46.221372,2.97,76.56,5.68,0.46,0,1,0.0,88.63,4.46,0.6,0,0,2.78,120.0,4.03,1.33,0,0,0.0,76.06,5.43,5.17,0,0,4.85,120.0,6.48,1.54,0,1,0
2026-06-11 05:34:46.221372,1.03,49.49,5.7,2.79,1,0,3.05,80.38,5.72,3.0,0,0,0.49,59.0,4.78,3.32,1,1,1.49,10.0,5.4,3.85,0,0,0.4,44.2,4.61,1.87,0,0,0
